# 花语花园小故事清单
# 列：中文名 | 小故事（100-150 字，概述性引用，不逐字复制原文）
君子兰	君子兰叶片宽厚对生，花橙红端庄，是二十世纪八九十年代中国花卉市场的"贵族"，一株名品曾价值千金，引发"君子兰热"。它象征君子之风、谦逊与富贵，是东北长春的市花。养君子兰是许多家庭的雅好，花开时是对多年耐心的回报。
文殊兰	文殊兰洁白芳香，花序如伞，是佛教"五树六花"中常见的佛前花，名号取自文殊菩萨。它生于热带海滨与庭院，花大而美。它象征智慧、清净与慈悲，是南国寺院与园林里自带禅意的白花，花期在夏秋。生于热带海滨与庭院，白花如伞香浓，是佛前"五树六花"之一。
水仙花	水仙是春节的"岁朝清供"，一盆清水便能开出金盏银台，黄庭坚"凌波仙子生尘袜，水上盈盈步微月"写它如洛神。漳州水仙雕刻艺术驰名全国。古希腊神话中，美少年那喀索斯临水自照化为水仙，英文名由此而来。它象征思念、团圆与高洁。
洋水仙	洋水仙即喇叭水仙，是欧洲早春花园的明星，与"中国水仙"是亲戚却不同种。英国诗人华兹华斯《咏水仙》"我如一朵流云独自漫游"写湖畔金黄水仙海，是英语世界最著名的诗篇之一。它是威尔士的国花，象征重生与春天的希望。
红花石蒜	红花石蒜即彼岸花，花开不见叶、叶生不见花，被写入《鬼灭之刃》片头曲《红莲华》的意象中，鬼舞辻无惨寻找的蓝色彼岸花更是剧情关键。它与"彼岸"佛家语相连，常与生死别离的传说相伴，花语为凄美的回忆与无法相见的思念。
忽地笑	忽地笑是石蒜家族的另一员，开花金黄，花后长叶，"花叶不相见"与彼岸花相同。它忽然绽放如大笑，故名。花茎可提取加兰他敏，用于药物研发。它象征豁达与突如其来的惊喜，是夏末山野里金色的一抹笑意。生于山野，金黄花开如大笑，花叶不相见，可提取药物成分。
葱兰	葱兰叶如葱、花如莲，白花六瓣，秋雨过后成片开放，又称"风雨花"。它雨后开花如约而至，是草坪与路边最常见的洁净小花。它象征期待与守约，花语是"洁白的爱"，总在风雨后带来清新的一地星白。原产中南美，白花如莲，风雨后成片开放，是"风雨花"之一。
韭兰	韭兰与葱兰同属石蒜科，花瓣粉红，风雨后成片绽放，故称"风雨花"或"韭莲"。它原产南美，如今中国南北庭院皆宜。雨后的韭兰花海是许多南方城市的夏日风景。它象征坚强与无畏风雨，花语为"在风雨中依然开花"。原产南美，粉花风雨后成片开放，是草坪与花坛的"风雨花"。
百子莲	百子莲球状花序蓝紫如绣球，花序中藏有上百朵小花，故得名。它是南非原产的观赏植物，如今是欧美庭院与花境的夏日主角。蓝色花海配白色建筑是地中海度假地的经典画面。它象征多子多福、圆满与静谧的浪漫，是"蓝色的圆满"。
晚香玉	晚香玉夜晚香气格外浓郁，是香水工业的重要原料，"夜来香"之名常与它相混。它是墨西哥原产的球根花卉，白色花朵成串，晚风中香飘很远。它象征危险的快乐与纯洁，因其浓香而常出现在民国小说与老上海的记忆里。原产墨西哥，白花成串夜香浓，是香水原料与老上海的记忆。
百合	百合是"百年好合"的吉祥花，婚庆花束里最常见。宋代王右丞"尔丛香百合，一架粉长春"写它庭院之美。西方文化中白百合象征圣母玛利亚的纯洁，天使报喜图里常出现百合。它鳞茎可食，兰州百合是著名特产。象征纯洁、庄严与祝福。
卷丹	卷丹花瓣橙红带紫黑斑点，反卷如卷，又名"虎皮百合"。它鳞茎可食，是食用百合的重要来源，中医百合固金汤所用多为卷丹类。山野间它攀援而生，花形张扬。它象征张扬的美丽与野性的生命力，是"带着虎纹的百合"。生于山野，橙红花瓣带紫斑反卷，鳞茎可食，是食用百合之源。
香水百合	香水百合花香浓郁，花大洁白或粉，是花店里的"香氛担当"，也是婚礼捧花的高级选择。它的香气能充满整个房间，因此得名。香水百合在欧美是感恩与祝福之花，母亲节常以粉香水百合赠母。它象征纯洁、高贵与美满，花期长而耐放。
山丹	山丹是细叶百合，红花如灯，开在草原与山坡，陕北民歌《山丹丹开花红艳艳》让"山丹丹"成为革命年代的红色意象。它比大百合小巧，花期在盛夏，草原上一片红云。它象征质朴、热烈与坚韧，是黄土高原上最明亮的野花。
郁金香	郁金香是荷兰的国花，十七世纪荷兰曾因郁金香球根引发"郁金香狂热"，一颗名球价格堪比豪宅，成为经济史上的著名泡沫。它是土耳其原产，奥斯曼帝国时期传入欧洲。法国作家大仲马《黑郁金香》以它为题。它象征博爱、祝福与美丽。
风信子	风信子是早春球根花，花序如彩色烛台，香气甜蜜。希腊神话中美少年雅辛托斯被阿波罗所爱，死后化为风信子花。它寓意"重生的爱"，也是许多家庭水培的第一种球根花。粉蓝紫黄各色俱全，象征喜悦、生命与恒久不变的爱。
葡萄风信子	葡萄风信子花序如迷你葡萄串，蓝紫或白色，是早春花园与阳台的可爱配角。它原产地中海，成片种植时如蓝色溪流。它比风信子小巧精致，常与郁金香、水仙混植。它象征谦逊、团结与小巧的幸运，是"蓝宝石串成的春天"。
铃兰	铃兰白色小花如铃铛成串垂挂，法国人以它为"幸福花"，五月一日互赠铃兰是传统，玛丽·凯特与各国王室婚礼捧花都爱铃兰。电影《怦然心动》中朱莉最爱坐在梧桐树上，而铃兰则常现于法式婚礼。它全株有毒却美得圣洁，象征幸福归来。
萱草	萱草古称"谖草"，古人以为可忘忧，故又名忘忧草。它是中国的"母亲花"，《诗经》"焉得谖草，言树之背"写种萱于北堂以解母忧。金针菜即其花蕾干制品，是餐桌上的"黄花菜"。它象征母爱的温暖与忘却烦恼的慰藉。
大花萱草	大花萱草是萱草的园艺改良种，花大色艳，花期从初夏绵延到初秋，是花境与路边的"多年生劳模"。它比野生萱草花更大、色更丰富，欧美园艺界培育出上千品种。它象征持久的陪伴与日常的幸福，是"开不完的夏日"。萱草园艺种，花大色艳，花期绵延，是花境的"多年生劳模"。
玉簪	玉簪白花如簪，香气清幽，是林下阴处的雅致之花，王安石咏它"瑶池仙子宴流霞，醉里遗簪幻作花"。它喜阴，庭院树荫下自成一景，故名"江南第一花"。它象征冰清玉洁与含蓄的雅，是"月光下的白簪"。生于林下阴处，花白香幽，是"江南第一花"，庭院树荫下自成一景。
紫萼	紫萼与玉簪同属，花紫白相间，比玉簪更耐晒耐旱，叶片宽大如扇。它是古典园林林下与墙角的常客，花形如小钟。它象征沉静与坚守，是"玉簪的妹妹"，花语为静谧的优雅。生于林下阴处，花紫白如小钟，耐晒耐旱，是园林树荫下的清雅花丛。
德国鸢尾	鸢尾花形如鸢鸟展翅，法国王室以金百合鸢尾为纹章，卡佩王朝的鸢尾花旗成为法国象征。梵高与莫奈都画过鸢尾花田，梵高《鸢尾花》是拍卖天价名作。德国鸢尾是其中花朵最大的品种。它象征光明与自由，是"法兰西的蓝蝶"。
鸢尾	鸢尾之名取自鸢鸟之尾，花瓣如舞裙。梵高《鸢尾花》以蓝紫花海震撼画坛；莫奈吉维尼花园的鸢尾与睡莲并称双绝。它也是法国国花"金百合"的原型之一。希腊神话中，鸢尾是彩虹女神伊里斯的化身，象征沟通天地、希望与信念。
黄菖蒲	黄菖蒲是鸢尾家族的亲水成员，金黄花朵生于水边湿地，是湿地公园的常见主角。它英文名黄旗鸢尾，能净化水体。它象征信任与坚定，是"水边的黄金旗"，与菖蒲同名却非一物，常在诗词里被混淆。原产欧洲，黄花如旗生于水边，是湿地净化的"黄金旗"。
溪荪	溪荪是鸢尾家族中生于溪畔的种类，花紫蓝如缎，叶片如剑。它花形优美，是湿地园林的优质素材，也是传统"溪荪"意象的诗意来源。它象征清澈与坚韧，是"溪水边的蓝色剑兰"，花语为山野的宁静。生于溪畔，蓝紫花如缎，叶如剑，是湿地园林的优质素材。
马蔺	马蔺叶片坚韧如草绳，蓝花生于路旁，是西北草原与盐碱地的绿化先锋，牛羊不食却能固沙。它的种子与根可入药，古时还用它编织草鞋。它象征顽强与朴实，是"沙漠边的蓝蝴蝶"，花语为坚韧的生命力。生于草原盐碱地，蓝花如蝶，叶可编物，是绿化先锋与药草。
射干	射干花橙红带斑点，如虎纹，故又名"乌扇"。它根茎是中医射干麻黄汤的药材，能清热利咽。花朵造型奇特，花瓣翻卷如蝶。它象征独特与药用之珍，是"药草园里最妖娆的虎纹花"。生于山坡路旁，橙红花瓣带斑如虎纹，根入药，是药草园里的妖娆花。
唐菖蒲	唐菖蒲即剑兰，花穗挺拔如剑，花色繁多，是切花市场的四大切花之一，象征步步高升。它原名菖兰，因唐代传入而得名，常作毕业典礼与庆典花篮。它象征怀念、用心与节节高升，是"花中剑客"。原产地中海与非洲，花穗挺拔如剑，是四大切花之一，寓意步步高升。
小苍兰	小苍兰香气清甜，是香奈儿五号等香水的重要香调，英文名弗雷西亚源自植物学家姓氏。它早春开花，白黄紫各色，切花与盆栽皆宜。它象征纯洁与清香，是"香水瓶里的春天"，花语为天真无邪。原产南非，花似漏斗香气清甜，是香水香调与早春切花。
番红花	番红花即藏红花，花柱头是世界上最贵的香料，西红花炒饭的金黄与香气都来自它。它原产希腊与中东，传说希腊神话中凡人克罗库斯化为番红花。它花期极短，采摘全靠人工，故价值连城。它象征尊贵、珍惜与刹那的极致。原产中东，花柱头是珍贵香料，采摘全靠人工，故价值连城。
大花葱	大花葱紫红花球硕大如棒棒糖，立在花境中如外星植物。它是葱属的观赏明星，花球由上千朵小花组成，花期初夏。它象征智慧与圆满，是"植物界的摩天轮"，常见于欧美园艺杂志的封面。原产中亚，紫红花球硕大如棒棒糖，初夏开放，是花境的"摩天轮"。
紫娇花	紫娇花叶如韭、花如百合，紫红小花成球，花期极长，从春开到秋，是南方绿化带的"小劳模"。它全株有蒜香，故又名"野蒜"。它象征平凡中的美好与坚韧，是"路边认真开花的紫铃铛"。原产南非，叶如韭花如百合，紫红花球，花期从春到秋。
春兰	兰花是"君子之花"，孔子"芝兰生于深林，不以无人而不芳"确立其高洁品格。春兰是国兰中最常见的种类，一茎一花，幽香清远。梅兰芳爱兰、兰室题名；朱德元帅爱兰成痴。它象征君子之交与高雅，是"空谷幽香"的东方审美典范。
蕙兰	蕙兰是国兰中的大叶种，一茎多花，香气浓郁，古人以"蕙质兰心"形容女子美好。它与春兰并称"兰蕙"，是传统兰谱的主角。郑板桥画兰写兰，"兰竹"是文人画经典题材。它象征高洁、友情与内心芬芳，是"庭院里最低调的香"。
建兰	建兰产自福建，一茎数花，夏秋开花，是国兰中花期最长、最易栽培的种类。它香气清冽，是闽南人家案头的常客。苏轼"春兰如美人，不采羞自献"咏兰诗传世。它象征清雅与寻常人家里的雅趣，是"百姓案头的一缕幽香"。
墨兰	墨兰叶宽色深，花紫褐如墨，冬春开花，又称"报岁兰"，是春节花市最受欢迎的年花之一。它花箭挺拔，香气馥郁，广东与福建栽培历史悠久。它象征报喜与团圆，是"岁末的墨色祝福"，摆一盆墨兰迎春是南方的年俗。原产中国南部，花紫褐如墨，是春节"报岁兰"，年花首选。
寒兰	寒兰秋冬开花，花姿清瘦，香气冷冽悠远，是兰中"高冷美人"。它花期在百花凋零时，与"岁寒三友"气质相通。寒兰产地多在福建、江西、湖南的山林，传统兰谱中属于"奇品"。它象征孤傲、坚韧与凌寒而开，是"冬天里最清冷的一缕香"。
蝴蝶兰	蝴蝶兰花形如蝶，花色繁多，是年宵花市场的"花中皇后"，也是婚礼与开业最常见的送礼盆栽。它原产东南亚，台湾是重要产地。电影《霸王别姬》与许多都市剧里，蝴蝶兰常出现在精致案头。它象征幸福飞来、爱情美满。原产东南亚，花如蝶飞，是年宵花市场的"花中皇后"。
大花蕙兰	大花蕙兰是国兰与热带兰杂交的"混血贵族"，花大色艳，一箭可开十余朵，是春节花市的高端年花。它花形如国兰而体量放大，既有东方的雅又有西方的艳。它象征丰盛、尊贵与吉祥，是"兰花里的牡丹"，新年客厅的镇场之花。
兜兰	兜兰唇瓣如口袋或拖鞋，又称"拖鞋兰"，是兰科中的"活化石"，许多种类被列为濒危保护植物。它造型奇特，深受兰友与植物学家追捧。它象征珍稀与奇特，是"穿着小拖鞋的兰中贵族"，常出现在植物园温室里。生于林下阴处，唇瓣如拖鞋，是兰科"活化石"，许多种濒危。
石斛	石斛是兰科植物中的"仙草"，铁皮石斛是传统滋补药材，《本草纲目》载其益胃生津。它的花紫白相间，优雅下垂，既是药也是花。石斛枫斗是名贵中药。它象征健康、慈爱与坚韧，是"可入药的花中君子"。生于树干石壁，紫白花下垂，铁皮石斛是传统滋补"仙草"。
秋石斛	秋石斛是石斛家族中花大色艳的种类，秋冬开花，成串如瀑布，是东南亚切花市场的主力。它颜色丰富，粉紫白黄皆有，花形如蝴蝶。泰国、新加坡的园艺产业大量种植。它象征热情、优雅与丰收的秋天，是"开在秋日的蝴蝶串"。
文心兰	文心兰小花繁多，花形如跳舞的少女，故称"跳舞兰"。它色彩金黄或粉白，一枝可开数十朵，是花艺作品的活泼配角。它象征快乐与隐藏的才华，是"在风中跳舞的小精灵"，常为新娘捧花增添灵动。原产中南美，花如跳舞少女，一枝数十朵，是花艺的活泼配角。
卡特兰	卡特兰花大色艳，被誉为"兰中之王"，是美洲热带雨林的明星兰花。它名字来自英国园艺收藏家卡特莱，十九世纪首次开花轰动欧洲。它一朵花便惊艳全场，是名贵切花与收藏家的心头好。它象征尊贵、魅力与极致之美。原产中南美，花大如蝶，是"兰中之王"，名贵切花与收藏热点。
万代兰	万代兰是新加坡的国花，卓锦万代兰图案印在新加坡护照与硬币上，象征新加坡的坚韧与卓越。它花形圆润，蓝紫粉白各色，花期长，热带地区全年可开。它象征卓越、团结与热带活力，是"兰中的热带女王"。生于热带雨林，花圆色艳，花期长，是新加坡的国花。
鹤顶兰	鹤顶兰花序高耸，花大如鹤首，白花紫唇，是兰科中的"高个"。它生于林下湿地，花期春夏，花茎可长一米。它是园艺圈的新宠，也常见于植物园。它象征优雅、高洁与亭亭玉立，是"兰丛里的白鹤"。生于林下湿地，花茎高耸，白花紫唇如鹤首，是兰科中的"高个"。
白及	白及是兰科植物中少有的"药花双栖"，根茎是中医白及粉的原料，能止血生肌。它粉紫小花如兰而丛生，是林下地被与花境的新宠。它象征坚韧与利他，是"一边开花一边入药"的温柔兰草。生于林下阴湿处，粉紫花如兰丛生，根茎入药，是"药花双栖"的兰草。
虾脊兰	虾脊兰因花形似虾脊得名，唇瓣奇特，绿紫褐各色，生于山野林下。它是兰科中低调的种类，花期初夏。它象征质朴与内秀，是"山野里的隐秘兰花"，常在植物爱好者的小圈子里被珍视。生于山野林下，花色绿紫褐，低调内秀，是兰科中的"山野隐士"。
杓兰	杓兰唇瓣如小口袋，又称"仙履兰"，是温带高山的珍稀兰花，许多种类被列为保护植物。它生于林缘草甸，花朵像一只只小拖鞋。它象征珍贵与神秘，是"高山上穿着绣花鞋的兰"，花期仅初夏短短数周。生于高山草甸，唇瓣如小袋，是"仙履兰"，许多种类为保护植物。
球兰	球兰花球如蜡制绣球，香气甜蜜，是著名的观花藤本盆栽，垂吊于阳台格外雅致。它花蜜可滴落，故又称"蜜糖花"。它象征青春、圆满与甜蜜，是"会开花的小蜡球"，深受植物收集爱好者喜爱。原产亚洲热带，花球如蜡制绣球，垂吊盆栽，花蜜可滴落。
鹤望兰	鹤望兰花形如仙鹤仰望，又名天堂鸟花，原产南非，是热带花艺的标志性切花，象征自由与天堂。它叶大如芭蕉，四季常绿。电影《狮子王》的非洲场景与无数热带主题设计都借它点睛。它象征幸福、自由与梦想的翱翔。原产南非，花如仙鹤仰望，是热带花艺的标志性切花。
旅人蕉花	旅人蕉是马达加斯加的国树，叶柄如扇可储水，传说旅人可从中取水解渴，故名。它花序藏于叶腋，白花如鹤，与鹤望兰同科。它是热带园林的标志性景观植物。它象征旅途的庇护与远方，是"沙漠旅人的水壶"。生于马达加斯加，叶柄储水，白花如鹤，是热带园林标志植物。
蝎尾蕉	蝎尾蕉花序下垂如龙虾钳，红黄相间，又称"垂花火鸟蕉"，是热带切花市场的异域明星。它原产中南美洲，花形张扬热烈。它象征张扬的热带魅力与异域风情，是"挂在枝头的火烈鸟"，常出现在热带花艺设计中。原产中南美，花序如龙虾钳下垂，是热带切花的异域明星。
红掌	红掌佛焰苞红艳如掌，肉穗花序金黄，是花店与办公桌上最常见的盆栽切花，象征热情与好运。它原产哥伦比亚热带雨林，如今全球温室广泛栽培。它花期极长，一朵能开数月。它象征大展宏图与热烈的心，是"四季常红的幸运花"。
白掌	白掌佛焰苞洁白如帆，又称"一帆风顺"，是寓意最好的办公与家居绿植之一，象征事业顺遂。它耐阴好养，水培土培皆宜，还能净化空气。它象征平静、顺利与美好的祝福，是"白帆起航"的幸运草。原产中南美，白帆佛焰苞，耐阴好养，是"一帆风顺"的幸运绿植。
马蹄莲	马蹄莲白色佛焰苞卷成马蹄状，是婚礼捧花与葬礼白花的经典，象征纯洁与永恒。墨西哥画家弗里达·卡罗常以马蹄莲入画，美国摄影师也曾拍下它的曲线之美。它原产南非，彩色品种更添风情。它象征优雅、纯粹与宁静的爱。
海芋花	海芋即滴水观音，佛焰苞白绿相间，生于热带林下，花形如观音坐莲。它全株有毒却姿态优雅，是南方庭院与温室的常见观叶植物。它象征清净与禅意，是"佛前的一朵白莲"，观赏时需远观而不可亵玩。生于热带林下，佛焰苞白绿如观音坐莲，全株有毒需远观。
荷花	周敦颐《爱莲说》"出淤泥而不染"让荷花成为君子人格的象征。荷塘月色是朱自清的名篇，荷花也常现于敦煌壁画与佛教艺术。电影《哪吒之魔童降世》里，莲花化身是哪吒重生的关键。它象征纯洁、清廉与重生，是夏日的清凉诗意。
睡莲	莫奈在吉维尼花园画了近三百幅睡莲，成为印象派代表作，橘园美术馆的《睡莲》大厅举世闻名。睡莲是佛教"五树六花"之一，莲座是佛陀与菩萨的宝座。它昼开夜合，象征宁静、纯净与心灵的安顿，是"水上的莫奈之梦"。
王莲	王莲叶片硕大如盘，可承载数十公斤，小孩能站在叶片上合影，是植物园水景的明星。它原产亚马逊流域，花初开白、次晨转粉，三日三变。它是"水中的大力士"，象征惊叹与奇迹，是植物园里最壮观的莲。生于亚马逊，叶盘承重，花三日三变，是植物园的"水中大力士"。
萍蓬草	萍蓬草金黄小花浮于水面，如"水中金莲"，却与睡莲不同科。它根茎可入药，古称"水栗"。它花虽小却醒目，是池塘里的金色星光。它象征宁静与质朴，是"不起眼却认真的水中花"。生于池塘静水，金黄小花浮水而开，根茎入药，是"水中金莲"。
芡实花	芡实即鸡头米，花紫生于叶心，其种仁是江南美食"鸡头米"，苏州人夏秋最爱的时令甜品。它叶面有刺，花却柔美。它象征收获与滋养，是"江南水乡的宝藏之花"，一碗桂花糖水鸡头米是许多苏州人的乡愁。生于水田，紫花藏于叶心，种仁即江南"鸡头米"，是水乡美味。
千屈菜	千屈菜紫红穗状花序生于水边，是湿地与溪流的经典植物，成片开放如紫色波浪。它原产欧亚，欧洲花园水景常用它。它象征浪漫与宁静，是"水边的紫色绸带"，花语为孤独的爱。生于水边湿地，紫红穗花如波浪，成片开放，是湿地与溪流的主角。
再力花	再力花原产中南美洲，蓝紫小花如风铃，是湿地公园的"捕虫高手"，它花朵结构能夹住昆虫传粉。它株形挺拔，是水景的优雅配角。它象征机敏与灵动，是"会夹住惊喜的紫铃铛"。原产中南美，蓝紫花如风铃，能夹住昆虫传粉，是湿地公园的优雅主角。
美人蕉	美人蕉花大色艳，红黄粉橙皆有，花期从夏开到秋，是公园花带与路边的"热情担当"。它原产美洲热带，如今遍植全球。它象征坚强与美好的未来，是"盛夏最热烈的口红"，叶阔花艳，从不娇气。原产美洲热带，花大色艳，花期从夏到秋，是花带的"热情担当"。
大花美人蕉	大花美人蕉是美人蕉的园艺改良种，花更大、色更浓，花瓣有光泽如丝绒。它常与热带花境搭配，营造度假风情。它象征热情与自信，是"花坛里的热带女王"，花期持久，越晒越艳。美人蕉园艺种，花大如绸，是花坛与热带花境的"女王"，越晒越艳。
凤眼莲	凤眼莲即水葫芦，紫色花冠带蓝黄斑点如孔雀眼，故名。它繁殖力惊人，曾是水体绿化的功臣，却也因泛滥成灾被称为"生态杀手"。它象征美丽与危险的平衡，是"水面上最艳丽的入侵者"，引人反思生态保护。生于水面，紫花带孔雀眼斑，繁殖惊人，是美丽而危险的"入侵者"。
梭鱼草	梭鱼草蓝紫穗状花序生于水边，是湿地公园与生态净水的常客，成片开放如紫色麦浪。它原产北美，如今中国南北水景皆有。它象征静谧与净化，是"水边的紫色麦穗"，花期长而清爽。原产北美，蓝紫花穗如麦浪，是湿地与生态净水的常客，花期长。
菖蒲花	菖蒲是端午节的门前之物，艾叶菖蒲挂门驱邪是千年民俗。菖蒲叶如剑，古称"水剑"，文人案头喜置石菖蒲盆景，苏轼、陆游都写过菖蒲。它象征正气、安宁与文人的清供，是"端午的绿剑"。生于水边湿地，叶如剑，是端午门前的绿剑，也是文人案头清供。
慈姑花	慈姑是水田里的传统作物，白色小花成轮生于茎顶，其球茎是冬春餐桌上的慈姑烧肉。它生于水田，花形清秀。它象征朴实与丰收，是"水田里的白花灯"，也是江南乡愁的一部分。生于水田，白花轮生茎顶，球茎是冬春佳肴，是江南水乡的"白花灯"。
泽泻花	泽泻是中医利水渗湿的常用药，白花生于水泽边，故得名。它花小繁密，是湿地与药田的常见植物。它象征清润与奉献，是"水泽边的白色星尘"，花语为淡泊明志。生于水泽湿地，全草入药利水，白花如星，是湿地生态与药田的常客。
向日葵	梵高画过一系列向日葵，金黄花盘成为艺术史上最著名的花卉意象，其中一幅拍卖价创纪录。电影《名侦探柯南：业火的向日葵》围绕梵高画作展开。向日葵总是朝向太阳，花语"沉默的爱"由此而来，象征忠诚、希望与光明。
雏菊	雏菊是欧洲原野最常见的白色小花，象征天真与纯洁。电影《雏菊》里全智贤饰演的画家与杀手的故事在阿姆斯特丹展开，雏菊花海是重要场景。它是意大利的国花，也是少女占卜"他爱我、不爱我"的传统道具。象征纯真与希望。
波斯菊	波斯菊细枝高挑，粉白紫红花开如星，原产墨西哥，如今是高原与路边的野花明星。它秋日盛开，是"格桑花"最常见的指代，西藏民歌里格桑花象征幸福与吉祥。它象征自由、明朗与少女心，是"风中的彩色格桑"。原产墨西哥，粉白紫花如星，是高原"格桑花"最常见的指代。
硫华菊	硫华菊金黄明艳，是波斯菊的黄色近亲，秋日成片开放如金色地毯。它与波斯菊一样好养，撒种即开，是花海景观的"性价比之王"。它象征野性美与灿烂，是"秋天的金色铃铛"，阳光下格外耀眼。波斯菊的黄色近亲，秋日金黄成片，撒种即开，是花海的"性价比之王"。
金盏菊	金盏菊橙黄花盘如金色杯子，花期从早春到初夏，是欧洲庭院与花坛的经典小花。它花瓣可入药护肤，金盏花膏是婴儿护肤的老牌产品。它象征救济与守护，是"可护肤的小太阳"，花语为离别之痛与坚持。原产地中海，橙黄花盘如杯，花期早春，花瓣入药护肤。
翠菊	翠菊是中国原产的秋季菊类，蓝紫粉白花色丰富，欧洲人把它称为"中国紫菀"。它花期长，是切花与花坛的常客。它象征贞洁与真挚，是"秋天的中国蓝"，在菊科花海中自成一派。原产中国，蓝紫粉白花色丰富，秋季开放，欧洲人称"中国紫菀"。
紫菀	紫菀是菊科多年生草本，蓝紫小花如星，生于山坡草地，根入药能润肺止咳。它花期在夏秋之交，是花境中的蓝色精灵。它象征回忆与安宁，是"会止咳的蓝星"，花语为真挚的爱。生于山坡草地，蓝紫星花，根入药润肺，是夏秋之交花境的蓝色精灵。
菊花	菊花是"四君子"之一，陶渊明"采菊东篱下，悠然见南山"确立其隐逸品格；黄巢"满城尽带黄金甲"又写其豪气。重阳节赏菊是千年民俗，开封菊展闻名全国。日本以菊花为皇室纹章。它象征高洁、长寿与傲霜，是秋天的精神象征。
万寿菊	万寿菊金黄成球，是墨西哥亡灵节的标志之花，电影《寻梦环游记》里万寿菊花瓣铺成的桥连接生者与亡灵世界，令人动容。它也是塔葬花与万圣节装饰的主角。它象征光明、怀念与永恒的生命，是"通往记忆的金色路"。原产墨西哥，金黄成球，是亡灵节之花与花坛常客，耐热好养。
孔雀草	孔雀草橙黄小花成片开放，是花坛与路边最常见的"皮实花"，花期从夏开到秋。它原产墨西哥，与万寿菊是近亲。它象征阳光与坚韧，是"花坛里的劳动模范"，撒下种子便热烈回应。原产墨西哥，橙黄花成片，耐热耐晒，是花坛与路边的"皮实劳模"。
百日草	百日草花色繁多，花期长达百日，故名。它是花坛、花境与阳台的"百搭主角"，原产墨西哥，如今遍布世界。它象征持久与恒心，是"越开越多的百日红"，寓意天长地久的友谊。原产墨西哥，花色繁多花期百日，是花坛与阳台的"百搭主角"。
大丽花	大丽花原产墨西哥，是墨西哥的国花，花朵繁复如牡丹而色彩更奔放，花型千变万化，被园艺界称为"花卉中的变色龙"。它块根似地瓜，英文名达尔利亚以植物学家达尔命名。它象征大度、富丽与变幻之美，是秋天花坛的压轴明星。
小丽花	小丽花是大丽花的迷你版，花小却繁，花期从夏开到秋，是阳台与花坛的"低维护美人"。它花色丰富，单瓣重瓣皆有。它象征灵动与活泼，是"袖珍版的大丽花"，适合种在小花园里日日见花。大丽花迷你版，花色丰富，花期从夏到秋，是阳台花坛的"低维护美人"。
非洲菊	非洲菊即扶郎花，花色艳丽、花茎挺拔，是花店最常用的切花之一，象征互敬互爱。它原产南非，如今全球温室广植，一朵能开很久。它也是婚礼花束与开业花篮的常客。它象征热情、快乐与勇敢，是"花店里的太阳花"。原产南非，花色艳丽花茎挺拔，是花店常用切花与开业花篮常客。
玛格丽特	玛格丽特雏菊是欧洲庭院最常见的春花，白瓣黄心，成片如雪。它在日语中写作"木春菊"，是日本花艺与庭院的热门植物。它象征期待与纯真的爱，也是"他爱我，他不爱我"占卜花的经典角色，花期超长。原产加那利群岛，白花黄心，花期长，是"占卜花"与庭院常客。
洋甘菊	洋甘菊金黄的花心配白瓣，香气如苹果，是安神茶的主角，睡前一杯洋甘菊茶是许多人舒缓压力的仪式。它原产欧洲，古埃及人已用它敬神。它象征苦难中的力量与安宁，是"可以喝的月光"，治愈系香气的代表。原产欧洲，白瓣黄心香如苹果，是安神茶与护肤品的经典原料。
德国洋甘菊	德国洋甘菊是洋甘菊家族中药用价值最高的一种，花中蓝香油是护肤品的珍贵成分。它比罗马洋甘菊更纤细，药草园里常见。它象征安抚与温柔，是"蓝色的治愈精油"，花语为逆境中的坚强。原产欧洲，比罗马洋甘菊更纤细，蓝香油是护肤品珍品。
金光菊	金光菊亮黄花瓣如阳光放射，是北美草原的夏日明星，花心深色如瞳孔，人称"黑眼苏珊"的亲戚。它耐旱好养，是花境与路边花带的常客。它象征活力与开朗，是"夏天的黄色勋章"，越晒越灿烂。原产北美，亮黄花瓣如阳光，耐旱好养，是夏日花境的"黄色勋章"。
黑心金光菊	黑心金光菊紫黑花心配金黄花瓣，是北美草原的代表性野花，英文名黑眼苏珊。它花期从夏开到秋，耐旱耐寒，是生态花境的骨干。它象征正义与鼓励，是"草原上的向日葵妹妹"，朴素而热烈。原产北美，金黄瓣紫黑心，花期夏秋，是草原生态花境的骨干。
松果菊	松果菊花心凸起如松果，粉紫花瓣下垂，是北美原住民的传统草药，紫锥菊提取物是西方常见的感冒保健品。它是花境与药草园的双栖明星，还能吸引蝴蝶。它象征健康与力量，是"可入药的粉紫锥"。原产北美，紫粉花瓣下垂，花心如松果，是药草园与花境双栖明星。
天人菊	天人菊红黄相间的花瓣如火焰与夕阳，是北美草原与海滨沙地的"抗造花"。它耐旱耐盐碱，花期漫长，是生态修复与路边花海的优选。它象征团结与顽强，是"沙地上的小火炬"，热烈而坚毅。原产北美，红黄相间如火焰，耐旱耐盐，是沙地海滨的"小火炬"。
蒲公英	蒲公英是童年吹散白绒的回忆，也是"会飞的小伞"。它全株入药，婆婆丁是春季野菜，欧美人用它做咖啡代用品。它象征自由、希望与无法停留的爱，是"跟着风去旅行的花"，落地即生根。生于路旁田野，黄花后变白绒球，种子随风远行，全草入药可食。
